,ret,position,return
2016-08-07,6.32479104286e-05,0.0,0.0
2016-08-14,0.015443646965,0.0,0.0
2016-08-21,0.0318246033948,0.0,0.0
2016-08-28,-0.0136661092962,0.0,-0.0
2016-09-04,-0.00838911794507,0.0,-0.0
2016-09-11,0.0179485351182,0.0,0.0
2016-09-18,-0.0298094890056,0.0,-0.0
2016-09-25,0.0147208169254,0.0,0.0
2016-10-02,-0.00667107797676,0.0,-0.0
2016-10-16,0.0223466384053,0.0,0.0
2016-10-23,0.000894328484788,0.0,0.0
2016-10-30,-0.00300242582798,0.0,-0.0
2016-11-06,0.00104805227637,0.0,0.0
2016-11-13,0.0187687800219,0.0,0.0
2016-11-20,0.00280027764455,0.0,0.0
2016-11-27,0.00764695164317,0.0,0.0
2016-12-04,-0.0198187524499,0.0,-0.0
2016-12-11,-0.00108330178713,0.0,-0.0
2016-12-18,-0.0299951584621,0.0,-0.0
2016-12-25,-0.0057811389204,0.0,-0.0
2017-01-01,-0.00292511647054,0.0,-0.0
2017-01-08,0.0172421381287,0.0,0.0
2017-01-15,-0.0277736184217,0.0,-0.0
2017-01-22,-0.0117283561255,0.0,-0.0
2017-01-29,0.0166144098274,0.0,0.0
2017-02-05,-0.002669,0.0,-0.0
2017-02-12,0.0209467875509,0.0,0.0
2017-02-19,-0.00472491593376,0.0,-0.0
2017-02-26,0.0267952139627,0.0,0.0
2017-03-05,-0.0036028152822,0.0,-0.0
2017-03-12,-0.000763295710377,0.0,-0.0
2017-03-19,0.00547864741214,0.0,0.0
2017-03-26,0.00977426991152,0.0,0.0
2017-04-02,-0.0221419905325,0.0,-0.0
2017-04-09,0.0276618124338,0.0,0.0
2017-04-16,-0.00768502201443,0.0,-0.0
2017-04-23,-0.0348403883206,0.0,-0.0
2017-04-30,-0.0141018093342,0.0,-0.0
2017-05-07,-0.0196678782925,0.0,-0.0
2017-05-14,-0.0370958543326,0.0,-0.0
2017-05-21,0.0189632314206,0.0,0.0
2017-05-28,-0.0231033478408,0.0,-0.0
2017-06-04,-0.0110360439948,0.0,-0.0
2017-06-11,0.0340852622522,0.0,0.0
2017-06-18,0.00732620220746,0.0,0.0
2017-06-25,-0.000446197615071,0.0,-0.0
2017-07-02,0.0212720560778,0.0,0.0
2017-07-09,0.0103445393976,0.0,0.0
