,ret,position,return
1996-10-27,-0.00115760817618,0.0,-0.0
1996-11-03,-0.005160339108,0.0,-0.0
1996-11-10,0.0271411063927,0.0,0.0
1996-11-17,0.0177049776217,1.0,0.0177049776217
1996-11-24,0.0127796768444,1.0,0.0127796768444
1996-12-01,0.0179433372548,1.0,0.0179433372548
1996-12-08,-0.0157520140429,1.0,-0.0157520140429
1996-12-15,-0.00689201171508,1.0,-0.00689201171508
1996-12-22,-0.00618498126378,0.0,-0.0
1996-12-29,0.0230616984147,0.0,0.0
1997-01-05,-0.00887796375635,1.0,-0.00887796375635
1997-01-12,0.010498618956,1.0,0.010498618956
1997-01-19,0.0206847626234,1.0,0.0206847626234
1997-01-26,0.0142646473113,1.0,0.0142646473113
1997-02-02,-0.00601020843559,1.0,-0.00601020843559
1997-02-09,0.0131969314746,1.0,0.0131969314746
1997-02-16,0.0188864367301,1.0,0.0188864367301
1997-02-23,0.0109045819379,1.0,0.0109045819379
1997-03-02,-0.00686285122242,1.0,-0.00686285122242
1997-03-09,-0.00552323770849,1.0,-0.00552323770849
1997-03-16,0.00506039912019,0.0,0.0
1997-03-23,-0.0184671907637,0.0,-0.0
1997-03-30,-0.00189568525276,0.0,-0.0
1997-04-06,-0.0401896741447,0.0,-0.0
1997-04-13,0.00328101339642,0.0,0.0
1997-04-20,0.00138711279737,0.0,0.0
1997-04-27,0.0145326364282,0.0,0.0
1997-05-04,0.0350257595893,0.0,0.0
1997-05-11,0.0328341520409,0.0,0.0
1997-05-18,0.0165270859562,1.0,0.0165270859562
1997-05-25,0.00442986171939,1.0,0.00442986171939
1997-06-01,0.00944252639404,1.0,0.00944252639404
1997-06-08,-0.000757683047727,0.0,-0.0
1997-06-15,0.0333326246814,0.0,0.0
1997-06-22,0.0227614584524,0.0,0.0
1997-06-29,-0.00874818677401,1.0,-0.00874818677401
1997-07-06,0.0138604216977,1.0,0.0138604216977
1997-07-13,0.0161351303265,1.0,0.0161351303265
1997-07-20,0.0128454021165,1.0,0.0128454021165
1997-07-27,0.00754812388172,0.0,0.0
1997-08-03,0.0149895872877,0.0,0.0
1997-08-10,0.00322453861205,0.0,0.0
1997-08-17,-0.0287695988811,0.0,-0.0
1997-08-24,0.00332239602874,0.0,0.0
1997-08-31,-0.0192642306736,0.0,-0.0
1997-09-07,0.0235546274512,0.0,0.0
